trade_id,trade_timestamp,trade_date,settlement_date,stock_key,issuer_key,industry_key,sector_key,exchange_key,currency_key,account_key,trader_key,broker_key,buy_sell_flag,execution_venue,order_type,quantity,price_local,gross_amount_local,commission_local,net_amount_local,fx_to_usd,gross_amount_usd,commission_usd,net_amount_usd
T202502080381072197,2025-02-08 00:51:49,2025-02-08,2025-02-10,381,51,34,10,9,3,26,22,5,B,DMA,Limit,1000,10.5418,10541.8,2.11,-10543.91,1.082634,11412.91,2.28,-11415.2
T202506190125072198,2025-06-19 02:12:53,2025-06-19,2025-06-23,125,250,25,7,9,3,36,16,12,B,Algo,Limit,2000,41.3495,82699.0,12.68,-82711.68,1.073547,88781.26,13.61,-88794.88
T202510170307072199,2025-10-17 01:27:01,2025-10-17,2025-10-19,307,110,5,2,10,7,13,15,9,S,Voice,Limit,3000,84.5448,253634.4,76.68,253557.72,0.096086,24370.71,7.37,24363.35
T202412080343072200,2024-12-08 19:57:59,2024-12-08,2024-12-12,343,150,23,6,3,2,29,26,10,B,Algo,TWAP,500,20.1807,10090.35,0.76,-10091.11,1.241821,12530.41,0.94,-12531.35
T202507280337072201,2025-07-28 03:30:48,2025-07-28,2025-07-30,337,267,10,3,8,6,25,15,3,S,Algo,VWAP,5000,35.605,178025.0,78.22,177946.78,1.158442,206231.64,90.61,206141.02
T202506070162072202,2025-06-07 08:50:09,2025-06-07,2025-06-11,162,194,13,4,11,8,2,49,1,S,Algo,TWAP,100,86.2956,8629.56,3.51,8626.05,0.648797,5598.83,2.28,5596.56
T202512120088072203,2025-12-12 13:45:07,2025-12-12,2025-12-15,88,209,35,10,7,5,19,7,7,B,Voice,Market,200,33.2018,6640.36,1.91,-6642.27,0.731737,4859.0,1.4,-4860.39
T202412050139072204,2024-12-05 21:21:58,2024-12-05,2024-12-09,139,274,1,1,3,2,6,17,8,B,Algo,Arrival,800,127.0723,101657.84,22.27,-101680.11,1.262432,128336.11,28.11,-128364.22
T202407200300072205,2024-07-20 21:40:34,2024-07-20,2024-07-23,300,9,28,8,3,2,8,35,7,S,Cross,Market,100,61.9504,6195.04,0.56,6194.48,1.289263,7987.04,0.72,7986.31
T202407180199072206,2024-07-18 23:09:05,2024-07-18,2024-07-21,199,200,33,9,8,6,7,22,5,S,DMA,Arrival,2000,67.4964,134992.8,46.66,134946.14,1.151781,155482.14,53.74,155428.4
T202401100165072207,2024-01-10 05:49:43,2024-01-10,2024-01-14,165,120,39,11,9,3,27,16,5,S,Voice,Market,1500,183.4135,275120.25,43.26,275076.99,1.086223,298841.94,46.99,298794.95
T202502030185072208,2025-02-03 09:57:07,2025-02-03,2025-02-07,185,143,27,7,5,3,9,17,12,S,Cross,Arrival,500,42.7749,21387.45,4.02,21383.43,1.127806,24120.89,4.53,24116.36
T202407310124072209,2024-07-31 19:28:03,2024-07-31,2024-08-02,124,22,3,1,10,7,8,41,6,S,Algo,TWAP,300,193.1856,57955.68,20.87,57934.81,0.091536,5305.03,1.91,5303.12
T202411060375072210,2024-11-06 09:52:27,2024-11-06,2024-11-08,375,107,24,7,7,5,13,13,7,B,DMA,VWAP,2000,97.0134,194026.8,45.47,-194072.27,0.752648,146033.88,34.22,-146068.11
T202506270380072211,2025-06-27 11:27:08,2025-06-27,2025-07-01,380,79,9,3,9,3,3,36,10,S,Voice,Arrival,50000,108.6883,5434415.0,1290.74,5433124.26,1.085372,5898361.88,1400.93,5896960.94
T202510210341072212,2025-10-21 23:35:33,2025-10-21,2025-10-24,341,139,23,6,6,4,15,9,9,S,Algo,Limit,100000,55.1256,5512560.0,1700.8,5510859.2,0.007088,39073.03,12.06,39060.97
T202506170078072213,2025-06-17 10:40:53,2025-06-17,2025-06-21,78,236,2,1,6,4,9,24,11,S,DMA,Market,2000,82.3054,164610.8,41.59,164569.21,0.007105,1169.56,0.3,1169.26
T202512010194072214,2025-12-01 14:59:13,2025-12-01,2025-12-04,194,51,34,10,9,3,4,18,7,S,DMA,Market,800,44.3634,35490.72,11.13,35479.59,1.06163,37678.01,11.82,37666.2
T202508230122072215,2025-08-23 16:05:17,2025-08-23,2025-08-26,122,300,37,11,6,4,24,15,9,B,DMA,VWAP,1000,94.1456,94145.6,21.09,-94166.69,0.006963,655.54,0.15,-655.68
T202403110270072216,2024-03-11 20:58:03,2024-03-11,2024-03-15,270,277,3,1,4,3,11,51,6,B,DMA,VWAP,1000,56.1005,56100.5,7.69,-56108.19,1.071517,60112.64,8.24,-60120.88
T202508200253072217,2025-08-20 15:40:16,2025-08-20,2025-08-22,253,223,2,1,6,4,33,26,1,B,Cross,Limit,200,127.7413,25548.26,9.52,-25557.78,0.006976,178.22,0.07,-178.29
T202409130369072218,2024-09-13 21:24:59,2024-09-13,2024-09-16,369,227,39,11,4,3,26,42,4,S,Algo,Market,500,95.3834,47691.7,2.38,47689.32,1.082198,51611.86,2.58,51609.29
T202506160331072219,2025-06-16 16:43:32,2025-06-16,2025-06-18,331,280,18,5,11,8,35,22,7,B,DMA,Limit,10000,57.6795,576795.0,175.27,-576970.27,0.673631,388546.99,118.07,-388665.06
T202402120235072220,2024-02-12 12:12:07,2024-02-12,2024-02-15,235,13,13,4,5,3,12,21,9,B,Voice,Limit,800,51.9306,41544.48,7.67,-41552.15,1.128476,46881.95,8.66,-46890.6
T202406180055072221,2024-06-18 06:08:23,2024-06-18,2024-06-22,55,247,16,4,4,3,2,25,3,S,Algo,TWAP,300,55.6499,16694.97,2.46,16692.51,1.063017,17747.04,2.62,17744.42
T202410220136072222,2024-10-22 11:08:43,2024-10-22,2024-10-25,136,161,39,11,7,5,29,39,3,B,Algo,Limit,50000,104.2513,5212565.0,1743.11,-5214308.11,0.750694,3913041.27,1308.54,-3914349.81
T202510270008072223,2025-10-27 22:14:15,2025-10-27,2025-10-29,8,147,2,1,3,2,31,45,8,S,Algo,Limit,200,28.2984,5659.68,1.13,5658.55,1.27969,7242.64,1.45,7241.19
T202412080313072224,2024-12-08 01:34:06,2024-12-08,2024-12-10,313,213,35,10,4,3,32,48,3,S,Algo,Limit,200,213.9201,42784.02,7.05,42776.97,1.086405,46480.77,7.66,46473.11
T202504170227072225,2025-04-17 18:53:29,2025-04-17,2025-04-21,227,15,32,9,11,8,19,10,2,B,Voice,VWAP,200,18.7726,3754.52,1.42,-3755.94,0.637805,2394.65,0.91,-2395.56
T202411240078072226,2024-11-24 19:45:25,2024-11-24,2024-11-28,78,236,2,1,6,4,32,58,3,B,DMA,VWAP,200,59.2483,11849.66,2.59,-11852.25,0.006681,79.17,0.02,-79.18
T202409180088072227,2024-09-18 12:22:59,2024-09-18,2024-09-21,88,209,35,10,7,5,24,19,12,S,Cross,Limit,800,32.2475,25798.0,6.95,25791.05,0.763533,19697.62,5.31,19692.32
T202402030381072228,2024-02-03 09:09:53,2024-02-03,2024-02-05,381,51,34,10,9,3,20,49,5,S,Voice,TWAP,10000,11.6385,116385.0,9.62,116375.38,1.1054,128651.98,10.63,128641.35
T202512090227072229,2025-12-09 11:38:03,2025-12-09,2025-12-13,227,15,32,9,11,8,35,43,12,B,Algo,VWAP,500,17.8374,8918.7,3.9,-8922.6,0.68755,6132.05,2.68,-6134.73
T202507220371072230,2025-07-22 06:52:33,2025-07-22,2025-07-25,371,274,1,1,3,2,10,47,1,B,Algo,VWAP,3000,23.0412,69123.6,5.16,-69128.76,1.263744,87354.53,6.52,-87361.06
T202506300111072231,2025-06-30 09:13:51,2025-06-30,2025-07-04,111,44,4,1,6,4,15,31,5,B,Algo,VWAP,1000,39.724,39724.0,12.41,-39736.41,0.006752,268.22,0.08,-268.3
T202501300188072232,2025-01-30 11:14:58,2025-01-30,2025-02-03,188,196,26,7,3,2,18,58,6,B,Voice,Limit,50000,16.2069,810345.0,49.57,-810394.57,1.230572,997187.87,61.0,-997248.87
T202505160022072233,2025-05-16 11:47:03,2025-05-16,2025-05-20,22,192,19,5,7,5,15,7,3,B,Algo,Limit,200,128.5351,25707.02,3.5,-25710.52,0.735865,18916.9,2.58,-18919.47
T202407100381072234,2024-07-10 18:12:53,2024-07-10,2024-07-14,381,51,34,10,9,3,33,16,11,B,DMA,Market,8000,9.904,79232.0,29.14,-79261.14,1.100408,87187.53,32.07,-87219.59
T202503190045072235,2025-03-19 00:58:31,2025-03-19,2025-03-23,45,89,6,2,4,3,12,32,11,B,DMA,Limit,200,54.0566,10811.32,3.77,-10815.09,1.097109,11861.2,4.14,-11865.33
T202511280081072236,2025-11-28 20:15:43,2025-11-28,2025-12-01,81,82,26,7,5,3,32,14,7,B,Cross,Arrival,50000,139.8597,6992985.0,1029.58,-6994014.58,1.081447,7562542.65,1113.44,-7563656.09
T202506150055072237,2025-06-15 03:20:24,2025-06-15,2025-06-19,55,247,16,4,4,3,28,35,5,B,DMA,Market,100,70.5909,7059.09,1.58,-7060.67,1.107151,7815.48,1.75,-7817.23
T202507020121072238,2025-07-02 21:13:20,2025-07-02,2025-07-05,121,207,39,11,5,3,25,9,7,S,DMA,VWAP,8000,95.5945,764756.0,241.42,764514.58,1.064947,814424.61,257.1,814167.51
T202507230373072239,2025-07-23 06:33:14,2025-07-23,2025-07-25,373,55,32,9,7,5,9,18,11,B,Algo,TWAP,200,92.2952,18459.04,2.9,-18461.94,0.746422,13778.23,2.16,-13780.4
T202401310125072240,2024-01-31 06:05:28,2024-01-31,2024-02-04,125,250,25,7,9,3,21,3,4,B,Cross,VWAP,2000,50.949,101898.0,23.57,-101921.57,1.0865,110712.18,25.61,-110737.79
T202407110142072241,2024-07-11 04:57:58,2024-07-11,2024-07-13,142,319,27,7,11,8,7,12,10,B,DMA,Market,100,104.2152,10421.52,2.39,-10423.91,0.671288,6995.84,1.6,-6997.45
T202505120347072242,2025-05-12 21:39:47,2025-05-12,2025-05-16,347,129,9,3,4,3,9,50,5,S,Algo,Limit,100,44.4589,4445.89,0.61,4445.28,1.088053,4837.36,0.66,4836.7
T202412190238072243,2024-12-19 07:28:53,2024-12-19,2024-12-23,238,311,34,10,4,3,31,30,2,B,Algo,Market,500,200.5408,100270.4,23.18,-100293.58,1.088995,109193.96,25.24,-109219.21
T202405160120072244,2024-05-16 11:38:58,2024-05-16,2024-05-19,120,256,30,8,5,3,34,60,1,B,Voice,Limit,2000,38.1623,76324.6,16.97,-76341.57,1.092472,83382.49,18.54,-83401.03
T202403260110072245,2024-03-26 00:54:25,2024-03-26,2024-03-29,110,220,17,5,11,8,38,23,3,S,Algo,Limit,15000,127.1419,1907128.5,449.98,1906678.52,0.662452,1263381.09,298.09,1263083.0
T202405290290072246,2024-05-29 18:17:39,2024-05-29,2024-06-01,290,162,32,9,5,3,25,49,10,B,Algo,Limit,10000,79.6184,796184.0,142.36,-796326.36,1.090151,867960.78,155.19,-868115.98
T202410280134072247,2024-10-28 16:22:58,2024-10-28,2024-11-01,134,118,18,5,10,7,5,37,6,S,Cross,Market,100000,82.0187,8201870.0,1441.49,8200428.51,0.092257,756679.92,132.99,756546.93
T202510140398072248,2025-10-14 13:37:20,2025-10-14,2025-10-18,398,313,28,8,6,4,11,9,6,S,DMA,Limit,100,157.9167,15791.67,3.75,15787.92,0.006763,106.8,0.03,106.77
T202410160348072249,2024-10-16 04:43:21,2024-10-16,2024-10-19,348,27,36,10,4,3,4,58,7,B,Algo,Limit,100,156.265,15626.5,3.14,-15629.64,1.116579,17448.22,3.51,-17451.73
T202403250069072250,2024-03-25 05:52:49,2024-03-25,2024-03-27,69,193,6,2,5,3,32,31,5,B,Algo,Limit,500,17.7901,8895.05,2.69,-8897.74,1.098444,9770.71,2.95,-9773.67
T202511050115072251,2025-11-05 23:44:41,2025-11-05,2025-11-08,115,310,34,10,6,4,15,14,11,B,Algo,TWAP,10000,172.5258,1725258.0,459.65,-1725717.65,0.006833,11788.69,3.14,-11791.83
T202402230115072252,2024-02-23 21:26:22,2024-02-23,2024-02-27,115,310,34,10,6,4,1,24,9,S,Algo,Limit,20000,171.2336,3424672.0,1675.43,3422996.57,0.00672,23013.8,11.26,23002.54
T202504110367072253,2025-04-11 16:11:56,2025-04-11,2025-04-15,367,229,27,7,4,3,20,6,2,S,DMA,Limit,1000,46.2069,46206.9,4.88,46202.02,1.078116,49816.4,5.26,49811.14
T202403290045072254,2024-03-29 11:57:33,2024-03-29,2024-04-02,45,89,6,2,4,3,34,40,6,B,Algo,Market,500,55.7945,27897.25,13.51,-27910.76,1.103678,30789.58,14.91,-30804.49
T202404220280072255,2024-04-22 18:48:00,2024-04-22,2024-04-26,280,247,16,4,4,3,13,24,6,B,DMA,Market,300,281.1638,84349.14,29.54,-84378.68,1.116357,94163.75,32.98,-94196.73
T202510100139072256,2025-10-10 12:06:28,2025-10-10,2025-10-13,139,274,1,1,3,2,20,14,7,S,Cross,Limit,1500,118.6282,177942.3,69.77,177872.53,1.292153,229928.68,90.15,229838.52
T202402090052072257,2024-02-09 12:07:13,2024-02-09,2024-02-12,52,257,29,8,8,6,8,21,7,S,Voice,Arrival,1500,154.4379,231656.85,49.33,231607.52,1.152692,267029.0,56.86,266972.14
T202401100281072258,2024-01-10 05:29:49,2024-01-10,2024-01-13,281,85,3,1,3,2,21,21,6,B,Algo,Limit,8000,111.3123,890498.4,256.27,-890754.67,1.251131,1114130.15,320.63,-1114450.78
T202409010018072259,2024-09-01 16:32:54,2024-09-01,2024-09-04,18,139,23,6,6,4,14,28,6,S,DMA,Market,300,24.2868,7286.04,2.34,7283.7,0.006606,48.13,0.02,48.12
T202504040391072260,2025-04-04 19:50:56,2025-04-04,2025-04-06,391,255,16,4,4,3,39,58,5,B,DMA,TWAP,500,73.3449,36672.45,6.83,-36679.28,1.060488,38890.69,7.24,-38897.94
T202402190059072261,2024-02-19 09:13:44,2024-02-19,2024-02-21,59,46,7,2,5,3,20,59,10,B,Voice,Market,2000,69.2163,138432.6,17.52,-138450.12,1.109823,153635.68,19.44,-153655.13
T202408230300072262,2024-08-23 11:51:34,2024-08-23,2024-08-26,300,9,28,8,3,2,29,45,1,S,Voice,Market,200,65.078,13015.6,1.44,13014.16,1.252996,16308.49,1.8,16306.69
T202410030100072263,2024-10-03 23:20:04,2024-10-03,2024-10-07,100,44,4,1,6,4,31,36,3,B,Voice,Market,5000,55.7587,278793.5,41.49,-278834.99,0.006822,1901.93,0.28,-1902.21
T202404150368072264,2024-04-15 08:23:17,2024-04-15,2024-04-17,368,217,10,3,8,6,23,2,4,S,Algo,Market,8000,28.0583,224466.4,33.39,224433.01,1.122616,251989.57,37.48,251952.09
T202411170257072265,2024-11-17 16:26:00,2024-11-17,2024-11-19,257,28,15,4,6,4,34,51,9,B,Algo,Arrival,2000,60.9612,121922.4,23.47,-121945.87,0.006671,813.34,0.16,-813.5
T202401100344072266,2024-01-10 17:36:53,2024-01-10,2024-01-14,344,320,18,5,7,5,29,60,3,S,DMA,Limit,300,31.8593,9557.79,3.75,9554.04,0.747531,7144.74,2.8,7141.94
T202506040146072267,2025-06-04 20:35:03,2025-06-04,2025-06-06,146,98,35,10,2,1,34,55,11,S,Algo,Limit,100,70.8755,7087.55,0.81,7086.74,1.0,7087.55,0.81,7086.74
T202510140199072268,2025-10-14 07:17:07,2025-10-14,2025-10-17,199,200,33,9,8,6,21,32,6,S,Algo,Limit,800,62.1518,49721.44,16.08,49705.36,1.121981,55786.51,18.04,55768.47
T202402230003072269,2024-02-23 23:17:37,2024-02-23,2024-02-26,3,110,5,2,10,7,4,59,3,B,DMA,TWAP,1000,64.0344,64034.4,9.25,-64043.65,0.093653,5997.01,0.87,-5997.88
T202409170163072270,2024-09-17 15:16:02,2024-09-17,2024-09-19,163,215,23,6,5,3,14,40,8,S,Algo,VWAP,30000,78.8565,2365695.0,812.45,2364882.55,1.089396,2577178.67,885.08,2576293.59
T202502140110072271,2025-02-14 11:35:03,2025-02-14,2025-02-18,110,220,17,5,11,8,38,50,10,B,Algo,VWAP,8000,131.4369,1051495.2,260.92,-1051756.12,0.684805,720069.17,178.68,-720247.85
T202501070146072272,2025-01-07 00:13:41,2025-01-07,2025-01-09,146,98,35,10,2,1,39,3,8,B,DMA,Limit,100,76.5,7650.0,1.35,-7651.35,1.0,7650.0,1.35,-7651.35
T202405030188072273,2024-05-03 04:00:57,2024-05-03,2024-05-05,188,196,26,7,3,2,11,46,6,B,Algo,Limit,30000,14.8285,444855.0,141.73,-444996.73,1.26784,564004.96,179.69,-564184.65
T202406150195072274,2024-06-15 04:48:10,2024-06-15,2024-06-19,195,181,21,6,3,2,5,20,7,S,DMA,TWAP,2000,61.6834,123366.8,6.68,123360.12,1.290343,159185.49,8.62,159176.87
T202408150254072275,2024-08-15 09:06:11,2024-08-15,2024-08-19,254,87,1,1,11,8,28,12,11,S,Voice,Limit,300,16.2616,4878.48,0.53,4877.95,0.669122,3264.3,0.35,3263.94
T202402210344072276,2024-02-21 22:40:39,2024-02-21,2024-02-25,344,320,18,5,7,5,34,13,10,S,Algo,Limit,200,32.7149,6542.98,1.47,6541.51,0.763132,4993.16,1.12,4992.04
T202512100141072277,2025-12-10 04:26:03,2025-12-10,2025-12-14,141,196,26,7,3,2,5,27,5,B,Algo,Limit,1000,48.042,48042.0,11.56,-48053.56,1.235617,59361.51,14.28,-59375.8
T202503270126072278,2025-03-27 12:37:03,2025-03-27,2025-03-31,126,76,24,7,9,3,18,40,5,S,DMA,Limit,100,31.7969,3179.69,0.69,3179.0,1.079192,3431.5,0.74,3430.75
T202501200332072279,2025-01-20 09:20:12,2025-01-20,2025-01-23,332,244,12,3,6,4,32,38,12,B,Voice,Limit,30000,187.0936,5612808.0,987.48,-5613795.48,0.007026,39435.59,6.94,-39442.53
T202407260027072280,2024-07-26 10:59:51,2024-07-26,2024-07-28,27,159,5,2,7,5,29,5,2,B,DMA,TWAP,1500,172.7208,259081.2,79.7,-259160.9,0.734074,190184.77,58.51,-190243.28
T202507140122072281,2025-07-14 14:27:25,2025-07-14,2025-07-16,122,300,37,11,6,4,6,25,7,S,DMA,Arrival,1000,106.2469,106246.9,36.96,106209.94,0.006938,737.14,0.26,736.88
T202408140064072282,2024-08-14 02:34:45,2024-08-14,2024-08-16,64,175,19,5,7,5,2,13,11,B,Algo,Limit,100,15.4115,1541.15,0.54,-1541.69,0.735466,1133.46,0.4,-1133.86
T202408040045072283,2024-08-04 04:20:45,2024-08-04,2024-08-08,45,89,6,2,4,3,24,5,9,S,DMA,Limit,300,57.7248,17317.44,5.24,17312.2,1.111894,19255.16,5.83,19249.33
T202511050166072284,2025-11-05 21:08:08,2025-11-05,2025-11-07,166,98,35,10,1,1,32,35,11,S,Voice,Limit,10000,88.7485,887485.0,156.2,887328.8,1.0,887485.0,156.2,887328.8
T202501170190072285,2025-01-17 12:23:53,2025-01-17,2025-01-20,190,51,34,10,9,3,4,35,9,B,Algo,Limit,500,146.1843,73092.15,24.28,-73116.43,1.115368,81524.65,27.08,-81551.73
T202502040075072286,2025-02-04 01:37:35,2025-02-04,2025-02-07,75,36,11,3,5,3,22,29,8,S,Voice,Limit,300,43.9081,13172.43,4.05,13168.38,1.056685,13919.11,4.28,13914.83
T202511300334072287,2025-11-30 14:27:11,2025-11-30,2025-12-03,334,49,29,8,8,6,25,13,6,B,Algo,Arrival,1000,31.4703,31470.3,10.89,-31481.19,1.122127,35313.67,12.22,-35325.89
T202502180209072288,2025-02-18 09:25:46,2025-02-18,2025-02-21,209,67,36,10,8,6,13,56,2,S,Algo,Arrival,800,149.5449,119635.92,27.78,119608.14,1.138761,136236.72,31.63,136205.09
T202402140031072289,2024-02-14 05:08:36,2024-02-14,2024-02-17,31,298,8,2,5,3,30,52,1,S,Voice,Market,10000,114.9373,1149373.0,292.22,1149080.78,1.110173,1276002.87,324.41,1275678.46
T202502180221072290,2025-02-18 22:58:01,2025-02-18,2025-02-22,221,178,12,3,9,3,36,57,1,S,DMA,Limit,800,166.7703,133416.24,16.55,133399.69,1.072004,143022.74,17.74,143005.0
T202408140045072291,2024-08-14 10:47:45,2024-08-14,2024-08-18,45,89,6,2,4,3,5,39,1,B,DMA,VWAP,100,58.9462,5894.62,2.45,-5897.07,1.062464,6262.82,2.6,-6265.42
T202505150210072292,2025-05-15 10:06:26,2025-05-15,2025-05-19,210,315,20,6,3,2,28,42,2,B,Algo,Limit,100,170.6016,17060.16,1.76,-17061.92,1.286212,21942.98,2.26,-21945.25
T202506030041072293,2025-06-03 12:26:04,2025-06-03,2025-06-06,41,286,21,6,8,6,29,8,8,S,Voice,Limit,2000,22.984,45968.0,8.52,45959.48,1.116124,51305.99,9.51,51296.48
T202409010220072294,2024-09-01 12:20:41,2024-09-01,2024-09-03,220,87,1,1,11,8,21,23,10,S,Algo,Market,100,18.6114,1861.14,0.17,1860.97,0.66636,1240.19,0.11,1240.08
T202510080312072295,2025-10-08 16:07:42,2025-10-08,2025-10-12,312,198,28,8,11,8,39,24,4,S,Voice,Market,1500,172.364,258546.0,28.79,258517.21,0.673483,174126.34,19.39,174106.95
T202509190347072296,2025-09-19 04:39:45,2025-09-19,2025-09-22,347,129,9,3,4,3,36,37,3,B,Algo,Arrival,100,48.2168,4821.68,1.54,-4823.22,1.108262,5343.68,1.71,-5345.39
T202404060258072297,2024-04-06 23:31:29,2024-04-06,2024-04-10,258,12,11,3,4,3,24,5,3,B,DMA,Limit,1000,22.7196,22719.6,4.84,-22724.44,1.09324,24837.98,5.29,-24843.27
T202509170141072298,2025-09-17 15:11:13,2025-09-17,2025-09-19,141,196,26,7,3,2,34,15,10,S,DMA,VWAP,200,48.0434,9608.68,2.9,9605.78,1.28177,12316.12,3.72,12312.4
T202509180031072299,2025-09-18 08:33:36,2025-09-18,2025-09-22,31,298,8,2,5,3,7,37,5,B,Voice,Limit,80000,107.3493,8587944.0,883.43,-8588827.43,1.08624,9328568.29,959.62,-9329527.91
T202501040397072300,2025-01-04 09:24:37,2025-01-04,2025-01-07,397,220,17,5,11,8,39,28,1,B,Cross,VWAP,300,9.7289,2918.67,0.83,-2919.5,0.658108,1920.8,0.55,-1921.35
T202512260001072301,2025-12-26 16:34:20,2025-12-26,2025-12-28,1,226,29,8,1,1,14,51,2,B,Voice,Limit,1000,20.8248,20824.8,8.3,-20833.1,1.0,20824.8,8.3,-20833.1
T202408040359072302,2024-08-04 14:00:47,2024-08-04,2024-08-07,359,290,17,5,5,3,14,40,5,S,Cross,VWAP,3000,150.1026,450307.8,80.64,450227.16,1.082603,487504.58,87.3,487417.27
T202408260210072303,2024-08-26 16:48:31,2024-08-26,2024-08-28,210,315,20,6,3,2,37,5,4,B,DMA,TWAP,1500,138.884,208326.0,107.26,-208433.26,1.286917,268098.27,138.03,-268236.31
T202407210307072304,2024-07-21 04:52:56,2024-07-21,2024-07-24,307,110,5,2,10,7,5,45,3,S,Algo,Limit,8000,92.5218,740174.4,205.82,739968.58,0.096321,71294.34,19.82,71274.51
T202403120199072305,2024-03-12 21:05:00,2024-03-12,2024-03-15,199,200,33,9,8,6,21,26,11,S,Cross,Limit,300,56.4136,16924.08,0.85,16923.23,1.148149,19431.37,0.98,19430.39
T202403110100072306,2024-03-11 09:09:31,2024-03-11,2024-03-15,100,44,4,1,6,4,21,7,3,S,Voice,Market,10000,53.9945,539945.0,187.24,539757.76,0.006822,3683.5,1.28,3682.23
T202410050351072307,2024-10-05 14:56:59,2024-10-05,2024-10-09,351,306,32,9,8,6,14,24,7,S,Algo,Limit,500,14.8538,7426.9,2.33,7424.57,1.091017,8102.87,2.54,8100.33
T202410080359072308,2024-10-08 11:45:24,2024-10-08,2024-10-10,359,290,17,5,5,3,3,7,4,B,Voice,Market,20000,137.9581,2759162.0,480.55,-2759642.55,1.083289,2988969.84,520.57,-2989490.42
T202504040151072309,2025-04-04 01:02:04,2025-04-04,2025-04-06,151,41,16,4,10,7,10,19,5,S,Algo,Arrival,5000,25.6268,128134.0,12.55,128121.45,0.093106,11930.04,1.17,11928.88
T202405280196072310,2024-05-28 16:44:40,2024-05-28,2024-06-01,196,55,32,9,7,5,27,4,8,S,Algo,Limit,10000,201.3748,2013748.0,192.51,2013555.49,0.759029,1528493.13,146.12,1528347.01
T202508270132072311,2025-08-27 03:38:16,2025-08-27,2025-08-30,132,78,17,5,9,3,2,46,8,S,DMA,Limit,150000,147.3642,22104630.0,7168.65,22097461.35,1.099163,24296591.42,7879.51,24288711.91
T202501270029072312,2025-01-27 00:19:28,2025-01-27,2025-01-30,29,319,27,7,11,8,22,17,6,S,DMA,Market,300,14.4588,4337.64,1.32,4336.32,0.685495,2973.43,0.9,2972.53
T202404250150072313,2024-04-25 21:14:20,2024-04-25,2024-04-28,150,320,18,5,7,5,30,51,10,B,DMA,Limit,800,305.1681,244134.48,71.3,-244205.78,0.724491,176873.23,51.66,-176924.89
T202505130023072314,2025-05-13 07:07:25,2025-05-13,2025-05-17,23,245,18,5,11,8,9,25,5,B,Voice,Limit,500,87.9646,43982.3,6.77,-43989.07,0.6394,28122.28,4.33,-28126.61
T202508200282072315,2025-08-20 06:19:12,2025-08-20,2025-08-24,282,191,8,2,9,3,21,33,2,B,DMA,Arrival,100,134.5735,13457.35,4.67,-13462.02,1.079044,14521.07,5.04,-14526.11
T202412020340072316,2024-12-02 11:48:22,2024-12-02,2024-12-04,340,127,11,3,4,3,25,4,9,B,DMA,TWAP,2000,17.4701,34940.2,2.44,-34942.64,1.097563,38349.07,2.68,-38351.75
T202507070076072317,2025-07-07 03:43:30,2025-07-07,2025-07-11,76,194,13,4,11,8,5,27,4,S,DMA,Market,200,30.2591,6051.82,0.3,6051.52,0.664325,4020.38,0.2,4020.18
T202404050297072318,2024-04-05 16:40:38,2024-04-05,2024-04-08,297,221,20,6,10,7,6,9,5,B,Algo,Limit,1000,95.4584,95458.4,27.6,-95486.0,0.094683,9038.29,2.61,-9040.9
T202404030056072319,2024-04-03 14:11:49,2024-04-03,2024-04-06,56,5,29,8,8,6,34,58,6,S,Cross,Market,8000,39.2501,314000.8,78.98,313921.82,1.100779,345645.49,86.94,345558.55
T202402080216072320,2024-02-08 14:55:33,2024-02-08,2024-02-11,216,109,28,8,6,4,7,56,2,B,Voice,Limit,500,16.4155,8207.75,3.32,-8211.07,0.007074,58.06,0.02,-58.09
T202508300137072321,2025-08-30 08:39:42,2025-08-30,2025-09-03,137,188,34,10,10,7,38,31,7,B,Algo,Limit,15000,146.9598,2204397.0,993.61,-2205390.61,0.095057,209543.37,94.45,-209637.82
T202402090211072322,2024-02-09 01:18:01,2024-02-09,2024-02-11,211,269,19,5,2,1,26,4,10,B,Algo,VWAP,800,72.9742,58379.36,14.14,-58393.5,1.0,58379.36,14.14,-58393.5
T202503180193072323,2025-03-18 05:37:36,2025-03-18,2025-03-21,193,129,9,3,4,3,24,14,3,B,DMA,Limit,1500,70.1986,105297.9,38.32,-105336.22,1.085633,114314.88,41.6,-114356.48
T202408310346072324,2024-08-31 22:48:22,2024-08-31,2024-09-04,346,152,24,7,10,7,36,4,9,B,Algo,Limit,500,15.5122,7756.1,1.99,-7758.09,0.098638,765.05,0.2,-765.24
T202410060053072325,2024-10-06 11:06:39,2024-10-06,2024-10-09,53,127,11,3,4,3,4,45,12,B,Algo,TWAP,5000,45.4196,227098.0,27.41,-227125.41,1.085695,246559.16,29.76,-246588.92
T202507190199072326,2025-07-19 04:01:29,2025-07-19,2025-07-21,199,200,33,9,8,6,15,57,1,B,DMA,VWAP,500,69.5003,34750.15,7.16,-34757.31,1.130955,39300.86,8.1,-39308.95
T202401200194072327,2024-01-20 05:41:16,2024-01-20,2024-01-22,194,51,34,10,9,3,15,41,11,S,Cross,Limit,300,44.3126,13293.78,6.68,13287.1,1.082444,14389.77,7.23,14382.54
